id,area,bbox_y,bbox_x,bbox_h,bbox_w,tile_sources,is_boundary
1754,70,1817,1858,8,11,r1536_c1792,False
1755,55,2026,2035,22,17,r1536_c1792,False
1756,6,1962,2275,3,26,r1536_c1792,False
1757,46,1849,2158,94,103,r1536_c1792,False
1758,25,1636,1869,30,24,r1536_c1792,False
1759,372,1737,1812,26,19,r1536_c1792,False
1760,8,1590,2124,3,5,r1536_c1792,False
1761,63,1951,2247,6,12,r1536_c1792,False
1762,70,1795,2143,12,12,r1536_c1792,False
1763,134,1543,2152,23,30,r1536_c1792,False
1764,165,1622,1792,19,12,r1536_c1792,False
1765,182,1626,1940,65,73,r1536_c1792,False
1766,100,1992,2000,30,17,r1536_c1792,False
1767,4,1662,2248,9,55,r1536_c1792,False
1768,113,1664,2077,12,17,r1536_c1792,False
1769,62,1923,1949,15,15,r1536_c1792,False
1770,246,1607,2146,26,14,r1536_c1792,False
1771,111,1790,2119,15,10,r1536_c1792,False
1772,91,1948,1967,34,21,r1536_c1792,False
1773,242,1840,1819,61,65,r1536_c1792,False
1774,465,1767,2072,30,25,r1536_c1792,False
1775,68,1968,1988,19,15,r1536_c1792,False
1776,3,1817,2110,13,11,r1536_c1792,False
1777,28,1542,1908,18,33,r1536_c1792,False
1778,294,1542,1906,48,61,r1536_c1792,False
1779,840,1712,2196,27,38,r1536_c1792,False
1780,335,1588,1803,25,31,r1536_c1792,False
1781,516,1851,1981,31,20,r1536_c1792,False
1782,337,1677,2135,38,19,r1536_c1792,False
1783,405,1660,2156,32,18,r1536_c1792,False
1784,747,1575,2083,44,55,r1536_c1792,False
1785,878,1572,2112,33,46,r1536_c1792,False
1786,303,1556,2123,17,29,r1536_c1792,False
1787,551,1703,1913,42,25,r1536_c1792,False
1788,638,1803,1998,26,33,r1536_c1792,False
1789,1328,1652,1792,73,47,r1536_c1792,False
1790,739,1767,1826,43,31,r1536_c1792,False
1791,233,1792,1865,22,16,r1536_c1792,False
1792,562,1755,1885,49,32,r1536_c1792,False
1793,367,1643,1806,26,19,r1536_c1792,False
1794,435,1593,1895,38,18,r1536_c1792,False
1795,524,1628,1898,45,20,r1536_c1792,False
1796,683,1569,1963,21,65,r1536_c1792,False
1797,1340,1568,1911,44,77,r1536_c1792,False
1798,132,1572,1892,14,13,r1536_c1792,False
1799,1765,1680,2045,337,87,r1536_c1792,False
1800,696,1930,2265,26,37,r1536_c1792,False
1801,176,1697,2181,14,15,r1536_c1792,False
1802,480,1677,2164,26,31,r1536_c1792,False
1803,979,1606,2158,42,69,r1536_c1792,False
1804,692,1643,2190,45,30,r1536_c1792,False
1805,1569,1615,2115,113,40,r1536_c1792,False
1806,757,1560,2035,45,75,r1536_c1792,False
1807,379,1671,2025,13,45,r1536_c1792,False
1808,1817,1807,1968,63,77,r1536_c1792,False
1809,135,1704,1949,18,11,r1536_c1792,False
1810,464,1701,1989,40,39,r1536_c1792,False
1811,1050,1663,2086,52,35,r1536_c1792,False
1812,560,1604,2088,29,29,r1536_c1792,False
1813,284,1750,2081,17,22,r1536_c1792,False
1814,577,1725,2024,36,52,r1536_c1792,False
1815,528,1700,1957,24,43,r1536_c1792,False
1816,994,1634,2059,48,43,r1536_c1792,False
1817,165,1889,2096,9,24,r1536_c1792,False
1818,48011,1981,2720,271,287,r1536_c2304|r1536_c2816|r2048_c2304|r2048_c2816,True
1819,488,1562,2415,47,26,r1536_c2304,False
1820,58,1988,2474,8,13,r1536_c2304,False
1821,3964,1925,2737,76,109,r1536_c2304|r1536_c2816,True
1822,2050,1536,2526,31,90,r1536_c2304,False
1823,804,1965,2763,33,53,r1536_c2304,False
1824,5186,1697,2366,75,160,r1536_c2304,False
1825,106,1762,2419,9,17,r1536_c2304,False
1826,227,1821,2632,21,21,r1536_c2304,False
1827,128,1585,2558,11,16,r1536_c2304,False
1828,70,1539,2463,11,10,r1536_c2304,False
1829,12415,2001,2503,98,237,r1536_c2304|r2048_c2304,True
1830,747,1595,2366,42,58,r1536_c2304,False
1831,461,1794,2574,25,41,r1536_c2304,False
1832,261,1984,2673,64,126,r1536_c2304,False
1833,4717,1599,2650,71,86,r1536_c2304,False
1834,1750,1564,2463,78,133,r1536_c2304,False
1835,7937,1866,2412,55,369,r1536_c2304,False
1836,153,1603,2622,21,12,r1536_c2304,False
1837,385,2026,2646,21,44,r1536_c2304,False
1838,1877,1996,2623,35,83,r1536_c2304,False
1839,1172,1802,2477,53,96,r1536_c2304,False
1840,153,1776,2798,20,12,r1536_c2304,False
1841,131,1997,2721,17,15,r1536_c2304,False
1842,125,1901,2769,14,17,r1536_c2304,False
1843,608,1891,2797,25,61,r1536_c2304|r1536_c2816,True
1844,168,1649,2539,10,22,r1536_c2304,False
1845,20,1993,2762,7,8,r1536_c2304,False
1846,7,1801,2473,3,10,r1536_c2304,False
1847,107,1648,2625,10,20,r1536_c2304,False
1848,47,1712,2632,10,6,r1536_c2304,False
1849,55,2032,2696,13,10,r1536_c2304,False
1850,616,1833,2738,32,40,r1536_c2304,False
1851,3,2015,2306,3,18,r1536_c2304,False
1852,351,1559,2428,75,19,r1536_c2304,False
1853,53,1826,2676,10,14,r1536_c2304,False
1854,35,1950,2634,7,8,r1536_c2304,False
1855,140,1693,2387,12,20,r1536_c2304,False
1856,3,2034,2349,13,14,r1536_c2304,False
1857,254,1842,2327,30,53,r1536_c2304,False
1858,34,1901,2447,18,87,r1536_c2304,False
1859,149,1573,2539,17,37,r1536_c2304,False
1860,154,1885,2386,16,33,r1536_c2304,False
1861,246,1793,2556,26,66,r1536_c2304,False
1862,112,1792,2555,43,96,r1536_c2304,False
1863,16,1620,2374,9,42,r1536_c2304,False
1864,1125,1697,2359,72,185,r1536_c2304,False
1865,117,1914,2310,12,26,r1536_c2304,False
1866,433,1688,2676,38,34,r1536_c2304,False
1867,672,1769,2549,30,45,r1536_c2304,False
1868,1121,1593,2385,40,57,r1536_c2304,False
1869,1351,1552,2378,51,53,r1536_c2304,False
1870,4340,1548,2440,119,84,r1536_c2304,False
1871,339,1536,2472,19,26,r1536_c2304,False
1872,1301,1762,2304,57,107,r1536_c2304,False
1873,1550,1818,2373,58,66,r1536_c2304,False
1874,268,1773,2479,17,23,r1536_c2304,False
1875,1635,1763,2496,47,52,r1536_c2304,False
1876,2672,1734,2356,38,120,r1536_c2304,False
1877,284,1700,2347,18,24,r1536_c2304,False
1878,472,1843,2713,17,41,r1536_c2304,False
1879,1090,1741,2585,49,57,r1536_c2304,False
1880,499,1567,2651,21,31,r1536_c2304,False
1881,2487,1782,2394,45,87,r1536_c2304,False
1882,610,1547,2645,26,38,r1536_c2304,False
1883,301,1730,2756,16,26,r1536_c2304,False
1884,1090,1577,2631,53,44,r1536_c2304,False
1885,759,1565,2495,26,48,r1536_c2304,False
1886,1396,1561,2324,45,47,r1536_c2304,False
1887,794,1632,2423,33,52,r1536_c2304,False
1888,529,1715,2524,28,65,r1536_c2304,False
1889,255,1650,2633,21,21,r1536_c2304,False
1890,327,1667,2649,21,37,r1536_c2304,False
1891,3721,1793,2535,75,207,r1536_c2304,False
1892,1792,1580,2522,37,102,r1536_c2304,False
1893,12121,1635,2334,197,413,r1536_c2304,False
1894,337,1882,2421,17,32,r1536_c2304,False
1895,158,1897,2413,12,18,r1536_c2304,False
1896,325,1804,495,22,22,r1536_c256,False
1897,789,1733,363,30,36,r1536_c256,False
1898,9,1759,378,5,12,r1536_c256,False
1899,33935,1886,507,161,252,r1536_c256,False
1900,1110,1722,417,31,44,r1536_c256,False
1901,3117,1831,573,57,76,r1536_c256,False
1902,3680,1570,256,109,54,r1536_c256,False
1903,2171,1939,256,108,62,r1536_c256,False
1904,2133,1749,256,86,33,r1536_c256,False
1905,32492,1754,756,268,192,r1536_c256|r1536_c768,True
1906,249,1590,466,23,22,r1536_c256,False
1907,236,1904,294,22,18,r1536_c256,False
1908,604,2017,450,31,26,r1536_c256,False
1909,1712,1591,649,65,35,r1536_c256,False
1910,669,1923,350,44,35,r1536_c256,False
1911,370,1882,446,22,22,r1536_c256,False
1912,12837,2036,539,180,188,r1536_c256|r2048_c256,True
1913,2791,1836,256,72,50,r1536_c256,False
1914,377,1791,606,17,32,r1536_c256,False
1915,3688,1941,363,103,135,r1536_c256,False
1916,61,1695,413,11,6,r1536_c256,False
1917,16,1865,629,12,14,r1536_c256,False
1918,43769,1941,256,483,231,r1536_c256|r2048_c256,True
1919,557,1732,402,38,25,r1536_c256,False
1920,133,1825,437,8,29,r1536_c256,False
1921,605,1855,281,73,37,r1536_c256,False
1922,31,1795,603,12,8,r1536_c256,False
1923,220,1860,375,16,39,r1536_c256,False
1924,309,1610,351,25,24,r1536_c256,False
1925,289,1590,646,55,21,r1536_c256,False
1926,143,1731,431,26,32,r1536_c256,False
1927,96,1803,409,11,12,r1536_c256,False
1928,170,1790,605,20,36,r1536_c256,False
1929,267,1675,259,22,19,r1536_c256,False
1930,1160,1937,367,108,134,r1536_c256,False
1931,579,1889,503,70,59,r1536_c256,False
1932,1558,1807,423,39,65,r1536_c256,False
1933,31,1801,504,20,14,r1536_c256,False
1934,361,1742,370,34,32,r1536_c256,False
1935,147,1885,454,22,20,r1536_c256,False
1936,508,1761,340,34,22,r1536_c256,False
1937,52,1669,522,10,7,r1536_c256,False
1938,144,1781,510,18,11,r1536_c256,False
1939,1185,1654,316,37,48,r1536_c256,False
1940,13,1907,256,5,4,r1536_c256,False
1941,100,1969,746,79,14,r1536_c256,False
1942,2745,1591,317,100,75,r1536_c256,False
1943,144,1786,469,16,11,r1536_c256,False
1944,1118,1821,331,27,70,r1536_c256,False
1945,88,1650,390,15,7,r1536_c256,False
1946,105,1585,341,10,19,r1536_c256,False
1947,10156,1895,256,105,255,r1536_c256,False
1948,4145,1872,474,175,107,r1536_c256,False
1949,155,1912,304,24,16,r1536_c256,False
1950,537,1824,311,34,87,r1536_c256,False
1951,1502,1775,449,53,65,r1536_c256,False
1952,20,1777,486,2,22,r1536_c256,False
1953,593,1849,363,25,59,r1536_c256,False
1954,7,1738,372,20,28,r1536_c256,False
1955,4,1794,453,3,4,r1536_c256,False
1956,91,1540,555,10,16,r1536_c256,False
1957,1,1929,309,1,1,r1536_c256,False
1958,5641,2046,512,190,72,r1536_c256|r2048_c256,True
1959,1370,1895,752,153,38,r1536_c256|r1536_c768,True
1960,1038,1761,388,36,43,r1536_c256,False
1961,310,1966,332,39,30,r1536_c256,False
1962,4,1800,477,4,5,r1536_c256,False
1963,1014,1727,566,28,63,r1536_c256,False
1964,736,1818,687,34,41,r1536_c256,False
1965,246,1874,729,16,28,r1536_c256,False
1966,116,1575,563,9,17,r1536_c256,False
1967,207,1666,380,22,13,r1536_c256,False
1968,668,1651,360,42,29,r1536_c256,False
1969,1371,1850,346,46,91,r1536_c256,False
1970,145,1852,436,13,13,r1536_c256,False
1971,4039,1636,284,98,89,r1536_c256,False
1972,270,1676,630,18,22,r1536_c256,False
1973,109,1659,506,11,11,r1536_c256,False
1974,195,1700,618,12,23,r1536_c256,False
1975,171,1820,542,14,17,r1536_c256,False
1976,337,1848,511,12,39,r1536_c256,False
1977,105,1906,416,8,17,r1536_c256,False
1978,245,1893,463,21,26,r1536_c256,False
1979,62,1866,543,7,10,r1536_c256,False
1980,52,1874,507,8,9,r1536_c256,False
1981,308,1919,414,17,30,r1536_c256,False
1982,400,1861,459,17,42,r1536_c256,False
1983,61,1726,480,6,11,r1536_c256,False
1984,167,1686,552,17,13,r1536_c256,False
1985,47,1705,567,6,9,r1536_c256,False
1986,120,1675,578,14,12,r1536_c256,False
1987,67,1692,575,8,10,r1536_c256,False
1988,446,1641,524,18,34,r1536_c256,False
1989,161,1668,748,17,17,r1536_c256,False
1990,327,1742,332,21,20,r1536_c256,False
1991,446,1600,629,38,22,r1536_c256,False
1992,1375,1748,619,19,91,r1536_c256,False
1993,284,1741,488,20,23,r1536_c256,False
1994,178,1569,733,9,26,r1536_c256,False
1995,399,1809,368,14,41,r1536_c256,False
1996,1612,1587,590,59,66,r1536_c256,False
1997,593,1611,682,46,17,r1536_c256,False
1998,678,1850,713,27,44,r1536_c256,False
1999,256,1656,632,22,25,r1536_c256,False
2000,257,1669,691,17,24,r1536_c256,False
2001,292,1627,721,19,23,r1536_c256,False
2002,255,1601,728,15,26,r1536_c256,False
2003,162,1632,543,17,19,r1536_c256,False
2004,486,1799,556,16,45,r1536_c256,False
2005,461,1628,556,18,38,r1536_c256,False
2006,704,1620,481,41,25,r1536_c256,False
2007,240,1706,420,17,22,r1536_c256,False
2008,580,1698,508,19,43,r1536_c256,False
2009,263,1699,479,19,24,r1536_c256,False
2010,403,1681,441,19,36,r1536_c256,False
2011,146,1783,718,14,21,r1536_c256,False
2012,193,1571,527,17,16,r1536_c256,False
2013,167,1561,513,15,17,r1536_c256,False
2014,221,1549,435,14,18,r1536_c256,False
2015,262,1559,381,16,21,r1536_c256,False
2016,302,1561,355,16,26,r1536_c256,False
2017,354,1572,451,20,29,r1536_c256,False
2018,396,1578,439,22,26,r1536_c256,False
2019,262,1718,376,16,24,r1536_c256,False
2020,590,1572,588,16,47,r1536_c256,False
2021,321,1552,599,15,31,r1536_c256,False
2022,515,1568,641,21,31,r1536_c256,False
2023,222,1540,594,15,29,r1536_c256,False
2024,466,1551,707,24,27,r1536_c256,False
2025,282,1715,571,14,30,r1536_c256,False
2026,397,1701,578,18,33,r1536_c256,False
2027,436,1745,713,17,30,r1536_c256,False
2028,663,1796,498,44,41,r1536_c256,False
2029,367,1580,508,29,17,r1536_c256,False
2030,205,1591,493,20,14,r1536_c256,False
2031,583,1687,693,25,35,r1536_c256,False
2032,540,1684,720,21,41,r1536_c256,False
2033,434,1657,659,20,38,r1536_c256,False
2034,338,1672,658,24,21,r1536_c256,False
2035,494,1856,638,29,37,r1536_c256,False
2036,962,1561,759,38,62,r1536_c256|r1536_c768,True
2037,730,1585,301,43,27,r1536_c256,False
2038,555,1798,310,32,42,r1536_c256,False
2039,965,1608,431,41,48,r1536_c256,False
2040,1813,1724,631,24,114,r1536_c256,False
2041,422,1584,691,21,27,r1536_c256,False
2042,545,1822,654,36,20,r1536_c256,False
2043,402,1751,524,22,27,r1536_c256,False
2044,285,1742,552,20,21,r1536_c256,False
2045,469,1537,406,24,29,r1536_c256,False
2046,686,1798,693,20,45,r1536_c256,False
2047,252,1848,719,19,22,r1536_c256,False
2048,220,1831,734,14,18,r1536_c256,False
2049,89,1841,758,12,10,r1536_c256,False
2050,451,1763,754,36,14,r1536_c256,False
2051,371,1735,500,18,26,r1536_c256,False
2052,377,1756,433,24,48,r1536_c256,False
2053,298,1631,510,26,18,r1536_c256,False
2054,236,1553,470,26,13,r1536_c256,False
2055,204,1686,392,15,16,r1536_c256,False
2056,287,1631,404,31,16,r1536_c256,False
2057,230,1536,318,18,16,r1536_c256,False
2058,240,1554,337,16,20,r1536_c256,False
2059,211,1558,308,14,18,r1536_c256,False
2060,889,1539,264,40,30,r1536_c256,False
2061,754,1713,461,15,79,r1536_c256,False
2062,111,1844,359,14,13,r1536_c256,False
2063,289,1821,389,26,30,r1536_c256,False
2064,134,1692,2888,16,29,r1536_c2816,False
2065,47,1776,2995,9,8,r1536_c2816,False
2066,1124,1548,2846,61,36,r1536_c2816,False
2067,286,1975,2993,21,18,r1536_c2816,False
2068,1858,1743,2816,78,86,r1536_c2816,False
2069,1351,1947,2854,49,44,r1536_c2816,False
2070,172,1975,3086,14,14,r1536_c2816,False
2071,46,1823,3141,7,14,r1536_c2816,False
2072,386,1629,2893,30,46,r1536_c2816,False
2073,1783,1975,2992,52,78,r1536_c2816,False
2074,148,1824,3014,16,15,r1536_c2816,False
2075,24,1931,2842,18,6,r1536_c2816,False
2076,18,1821,2993,5,7,r1536_c2816,False
2077,118,1852,3150,15,13,r1536_c2816,False
2078,68,1537,2819,27,14,r1536_c2816,False
2079,86,1767,2923,13,13,r1536_c2816,False
2080,413,1787,3189,20,32,r1536_c2816,False
2081,180,1758,3054,16,27,r1536_c2816,False
2082,67,1860,3030,7,17,r1536_c2816,False
2083,64,1695,2901,13,21,r1536_c2816,False
2084,1445,1791,3218,40,66,r1536_c2816,False
2085,578,1841,3036,25,30,r1536_c2816,False
2086,190,1806,2994,15,20,r1536_c2816,False
2087,8,1857,3028,5,10,r1536_c2816,False
2088,4,1976,3011,1,6,r1536_c2816,False
2089,407,1846,3064,22,24,r1536_c2816,False
2090,940,1985,3122,63,41,r1536_c2816,False
2091,128,1812,3187,13,18,r1536_c2816,False
2092,3,1984,3062,3,3,r1536_c2816,False
2093,81,1784,2941,13,11,r1536_c2816,False
2094,184,1756,3036,14,18,r1536_c2816,False
2095,66,1904,3095,9,10,r1536_c2816,False
2096,13,1692,2892,10,26,r1536_c2816,False
2097,294,1855,3090,17,24,r1536_c2816,False
2098,69,1692,2847,11,8,r1536_c2816,False
2099,120,1680,3185,18,12,r1536_c2816,False
2100,98,1815,3172,11,14,r1536_c2816,False
2101,348,1945,2876,49,31,r1536_c2816,False
2102,40,1839,2906,7,8,r1536_c2816,False
2103,148,1739,2930,12,21,r1536_c2816,False
2104,3,1764,3067,9,10,r1536_c2816,False
2105,108,1620,2955,8,19,r1536_c2816,False
2106,51,1866,3056,7,18,r1536_c2816,False
2107,316,1632,2903,49,62,r1536_c2816,False
2108,51,1820,3148,5,15,r1536_c2816,False
2109,139,1808,3206,12,17,r1536_c2816,False
2110,171,1815,3223,21,12,r1536_c2816,False
2111,23,1863,3047,9,23,r1536_c2816,False
2112,1376,1556,2999,57,39,r1536_c2816,False
2113,367,1537,2922,28,19,r1536_c2816,False
2114,34,1718,2827,9,32,r1536_c2816,False
2115,1135,1960,3014,64,73,r1536_c2816,False
2116,65,1779,3098,9,13,r1536_c2816,False
2117,31,1671,3197,12,4,r1536_c2816,False
2118,65,1751,2966,12,12,r1536_c2816,False
2119,3611,1878,3090,105,81,r1536_c2816,False
2120,1,1835,3225,1,1,r1536_c2816,False
2121,547,1618,2902,30,32,r1536_c2816,False
2122,1955,1624,2956,85,71,r1536_c2816,False
2123,553,1589,2929,30,41,r1536_c2816,False
2124,527,1536,2893,46,26,r1536_c2816,False
2125,334,1714,2933,25,21,r1536_c2816,False
2126,89,1798,3028,8,20,r1536_c2816,False
2127,126,1818,3067,9,20,r1536_c2816,False
2128,199,1783,3004,14,22,r1536_c2816,False
2129,609,1667,2878,54,57,r1536_c2816,False
2130,67,1702,2987,15,15,r1536_c2816,False
2131,66,1844,3228,12,8,r1536_c2816,False
2132,338,1803,3048,21,31,r1536_c2816,False
2133,8126,1731,2892,132,334,r1536_c2816,False
2134,372,1603,2880,23,23,r1536_c2816,False
2135,1281,1564,2908,46,43,r1536_c2816,False
2136,6198,1608,3016,118,181,r1536_c2816,False
2137,7701,1569,2928,158,134,r1536_c2816,False
2138,102,1604,2918,13,10,r1536_c2816,False
2139,5418,1536,3134,133,81,r1536_c2816,False
2140,91,1739,2952,9,12,r1536_c2816,False
2141,259,1823,2968,27,20,r1536_c2816,False
2142,100,1729,3081,21,13,r1536_c2816,False
2143,88,1705,3230,16,9,r1536_c2816,False
2144,78,1958,3107,10,14,r1536_c2816,False
2145,47156,1921,1070,370,268,r1536_c1280|r1536_c768|r2048_c1280|r2048_c768,True
2146,1461,1845,1270,41,58,r1536_c1280|r1536_c768,True
2147,1055,1566,1005,35,47,r1536_c768,False
2148,645,2023,860,25,41,r1536_c768,False
2149,1218,1971,1011,77,57,r1536_c768,False
2150,322,1835,999,18,27,r1536_c768,False
2151,544,1911,1002,27,31,r1536_c768,False
2152,4545,1608,1055,62,108,r1536_c768,False
2153,2957,2003,780,94,74,r1536_c768|r2048_c768,True
2154,100,1776,987,12,13,r1536_c768,False
2155,81,1775,988,15,15,r1536_c768,False
2156,113,1600,1054,11,15,r1536_c768,False
2157,3253,1609,1020,71,143,r1536_c768,False
2158,117,1820,1187,14,12,r1536_c768,False
2159,11276,2025,979,169,130,r1536_c768|r2048_c768,True
2160,100,1560,1203,24,5,r1536_c768,False
2161,945,1937,1266,90,14,r1536_c768,False
2162,7,1554,1232,6,2,r1536_c768,False
2163,242,1697,942,17,19,r1536_c768,False
2164,1834,1950,1205,54,62,r1536_c768,False
2165,104,1779,1078,14,9,r1536_c768,False
2166,212,1905,1002,33,36,r1536_c768,False
2167,579,1699,824,26,40,r1536_c768,False
2168,15355,1689,1138,176,240,r1536_c1280|r1536_c768,True
2169,131,1839,1064,13,14,r1536_c768,False
2170,545,2013,812,100,48,r1536_c768|r2048_c768,True
2171,596,1832,993,26,59,r1536_c768,False
2172,29,2034,896,14,9,r1536_c768,False
2173,53,1796,1070,8,8,r1536_c768,False
2174,991,1786,1104,54,44,r1536_c768,False
2175,6,1607,1077,7,32,r1536_c768,False
2176,219,1784,990,20,24,r1536_c768,False
2177,206,1948,1204,35,59,r1536_c768,False
2178,580,1796,1027,29,35,r1536_c768,False
2179,502,1901,996,46,54,r1536_c768,False
2180,1465,1803,782,224,168,r1536_c768,False
2181,71,1776,1078,18,12,r1536_c768,False
2182,55,1963,1114,11,10,r1536_c768,False
2183,295,1808,1176,48,26,r1536_c768,False
2184,4,1783,994,12,20,r1536_c768,False
2185,2,2025,1277,2,2,r1536_c768,False
2186,1231,1823,1169,61,39,r1536_c768,False
2187,3545,1828,1200,95,73,r1536_c768,False
2188,183,1961,1050,29,25,r1536_c768,False
2189,90,1856,947,17,11,r1536_c768,False
2190,2962,1888,1039,80,54,r1536_c768,False
2191,3200,1938,1011,109,84,r1536_c768,False
2192,565,1964,1009,96,76,r1536_c768|r2048_c768,True
2193,2996,1951,1052,96,83,r1536_c768,False
2194,7171,1827,1081,92,114,r1536_c768,False
2195,229,2003,1209,13,23,r1536_c768,False
2196,100,1955,1219,12,12,r1536_c768,False
2197,358,1722,946,22,30,r1536_c768,False
2198,724,1712,980,21,56,r1536_c768,False
2199,153,1946,934,21,9,r1536_c768,False
2200,453,1656,1212,17,37,r1536_c768,False
2201,739,2022,903,71,31,r1536_c768|r2048_c768,True
2202,545,2008,899,37,22,r1536_c768,False
2203,908,1974,885,53,34,r1536_c768,False
2204,1131,1951,860,85,58,r1536_c768,False
2205,1071,1904,892,64,37,r1536_c768,False
2206,672,1609,944,22,58,r1536_c768,False
2207,508,1605,848,16,55,r1536_c768,False
2208,1233,1574,1108,37,49,r1536_c768,False
2209,1873,1709,1038,37,114,r1536_c768,False
2210,388,1720,899,21,29,r1536_c768,False
2211,596,1734,865,19,46,r1536_c768,False
2212,565,1606,792,19,46,r1536_c768,False
2213,575,1633,906,18,41,r1536_c768,False
2214,320,1629,877,16,30,r1536_c768,False
2215,1549,1932,848,85,45,r1536_c768,False
2216,127,1686,873,12,14,r1536_c768,False
2217,1029,1644,856,60,36,r1536_c768,False
2218,333,1665,889,12,31,r1536_c768,False
2219,557,1677,887,18,38,r1536_c768,False
2220,411,1705,869,21,26,r1536_c768,False
2221,379,1652,948,15,32,r1536_c768,False
2222,240,1566,1212,27,11,r1536_c768,False
2223,432,1616,1234,19,34,r1536_c768,False
2224,528,1636,1231,18,38,r1536_c768,False
2225,568,1618,1198,30,34,r1536_c768,False
2226,986,1548,1073,44,57,r1536_c768,False
2227,2356,1556,960,55,101,r1536_c768,False
2228,1325,1552,1003,68,86,r1536_c768,False
2229,1490,1613,946,41,117,r1536_c768,False
2230,164,1686,1028,17,15,r1536_c768,False
2231,434,1537,944,32,21,r1536_c768,False
2232,2526,1547,850,69,96,r1536_c768,False
2233,601,1588,913,27,43,r1536_c768,False
2234,282,1674,768,16,24,r1536_c768,False
2235,118,1665,1167,11,14,r1536_c768,False
2236,579,1672,1164,16,50,r1536_c768,False
2237,1366,1613,1162,51,43,r1536_c768,False
2238,1031,1552,1170,62,31,r1536_c768,False
2239,333,1597,1072,15,35,r1536_c768,False
2240,1172,1553,1072,50,89,r1536_c768,False
2241,1581,1695,1051,27,95,r1536_c768,False
2242,1061,1670,1102,24,57,r1536_c768,False
2243,314,1676,1071,12,30,r1536_c768,False
2244,413,1692,1001,16,39,r1536_c768,False
2245,131,1706,1037,11,16,r1536_c768,False
2246,156,1750,977,14,16,r1536_c768,False
2247,177,1695,1176,10,29,r1536_c768,False
2248,172,1586,831,10,21,r1536_c768,False
2249,233,1770,948,33,14,r1536_c768,False
2250,310,1754,794,18,26,r1536_c768,False
2251,280,1693,776,12,36,r1536_c768,False
2252,353,1649,768,11,50,r1536_c768,False
2253,84,1711,973,10,13,r1536_c768,False
2254,1165,1680,919,37,80,r1536_c768,False
2255,6689,2429,1713,131,126,r2048_c1280|r2048_c1792,True
2256,1352,2406,1290,26,78,r2048_c1280,False
2257,12,2301,1285,56,35,r2048_c1280,False
2258,164,2284,1320,14,22,r2048_c1280,False
2259,16,2073,1285,70,51,r2048_c1280,False
2260,2800,2130,1498,79,60,r2048_c1280,False
2261,4311,2220,1460,136,85,r2048_c1280,False
2262,5185,2131,1363,60,121,r2048_c1280,False
2263,1773,2300,1302,76,90,r2048_c1280,False
2264,160,2353,1582,16,17,r2048_c1280,False
2265,205,2186,1344,10,25,r2048_c1280,False
2266,9,2413,1344,9,14,r2048_c1280,False
2267,607,2299,1591,55,32,r2048_c1280,False
2268,190,2393,1544,15,22,r2048_c1280,False
2269,62,2174,1280,34,15,r2048_c1280,False
2270,327,2114,1368,20,24,r2048_c1280,False
2271,16721,2201,1411,190,154,r2048_c1280,False
2272,124,2393,1547,18,23,r2048_c1280,False
2273,116,2416,1302,42,68,r2048_c1280,False
2274,527,2048,1284,131,55,r2048_c1280,False
2275,24,2295,1328,7,8,r2048_c1280,False
2276,55,2389,1650,12,9,r2048_c1280,False
2277,1299,2295,1645,81,22,r2048_c1280,False
2278,1027,2296,1671,41,38,r2048_c1280,False
2279,47,2184,1350,14,23,r2048_c1280,False
2280,78,2208,1607,13,8,r2048_c1280,False
2281,1820,2220,1637,70,48,r2048_c1280,False
2282,221,2383,1575,18,22,r2048_c1280,False
2283,969,2206,1289,200,140,r2048_c1280,False
2284,13494,2266,1472,181,174,r2048_c1280,False
2285,75,2414,1652,10,21,r2048_c1280,False
2286,271,2271,1687,24,23,r2048_c1280,False
2287,84,2205,1409,80,21,r2048_c1280,False
2288,192,2397,1466,21,17,r2048_c1280,False
2289,10,2153,1293,35,13,r2048_c1280,False
2290,53,2116,1327,9,12,r2048_c1280,False
2291,67,2371,1437,14,9,r2048_c1280,False
2292,23,2276,1686,7,4,r2048_c1280,False
2293,21,2275,1562,99,84,r2048_c1280,False
2294,2,2400,1288,4,10,r2048_c1280,False
2295,9,2361,1398,17,22,r2048_c1280,False
2296,75,2371,1472,76,153,r2048_c1280,False
2297,4,2062,1319,61,19,r2048_c1280,False
2298,969,2127,1651,87,33,r2048_c1280,False
2299,691,2051,1620,98,17,r2048_c1280,False
2300,5716,2048,1627,183,67,r2048_c1280,False
2301,238,2048,1677,46,8,r2048_c1280,False
2302,475,2116,1623,74,39,r2048_c1280,False
2303,366,2048,1656,50,12,r2048_c1280,False
2304,70,2217,1534,9,10,r2048_c1280,False
2305,53,2521,1702,9,8,r2048_c1280,False
2306,1357,2431,1298,31,74,r2048_c1280,False
2307,1,2435,1401,1,1,r2048_c1280,False
2308,68,2435,1393,8,11,r2048_c1280,False
2309,102,2422,1466,16,10,r2048_c1280,False
2310,71,2414,1364,6,19,r2048_c1280,False
2311,108,2427,1280,11,18,r2048_c1280,False
2312,65,2199,1528,18,7,r2048_c1280,False
2313,132,2370,1640,17,15,r2048_c1280,False
2314,22769,2523,1779,313,124,r2048_c1280|r2048_c1792|r2560_c1792,True
2315,326,2536,2129,23,19,r2048_c1792,False
2316,162,2164,1941,19,14,r2048_c1792,False
2317,7319,2384,1870,145,100,r2048_c1792,False
